GROUP,CODE,NAME,YEAR,DISEASE,DISEASE_DESCRIPTION,DENOMINATOR,INCIDENCE_RATE
WHO_REGIONS,EMR,Eastern Mediterranean Region,2017,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2017,PERTUSSIS,Pertussis,"per 1,000,000 total population",3.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2017,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2017,RUBELLA,Rubella,"per 1,000,000 total population",1.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2017,TTETANUS,Total tetanus,"per 1,000,000 total population",1.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2017,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,MEASLES,Measles,"per 1,000,000 total population",9.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,MUMPS,Mumps,"per 1,000,000 total population",303.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,PERTUSSIS,Pertussis,"per 1,000,000 total population",2.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,RUBELLA,Rubella,"per 1,000,000 total population",3.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,TTETANUS,Total tetanus,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2016,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,MEASLES,Measles,"per 1,000,000 total population",30.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,MUMPS,Mumps,"per 1,000,000 total population",104.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,PERTUSSIS,Pertussis,"per 1,000,000 total population",2.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,RUBELLA,Rubella,"per 1,000,000 total population",2.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,TTETANUS,Total tetanus,"per 1,000,000 total population",1.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2015,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,MEASLES,Measles,"per 1,000,000 total population",26.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,MUMPS,Mumps,"per 1,000,000 total population",41.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,PERTUSSIS,Pertussis,"per 1,000,000 total population",3.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,RUBELLA,Rubella,"per 1,000,000 total population",4.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,TTETANUS,Total tetanus,"per 1,000,000 total population",0.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2014,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,MEASLES,Measles,"per 1,000,000 total population",32.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,MUMPS,Mumps,"per 1,000,000 total population",105.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,PERTUSSIS,Pertussis,"per 1,000,000 total population",13.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,RUBELLA,Rubella,"per 1,000,000 total population",6.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,TTETANUS,Total tetanus,"per 1,000,000 total population",2.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2013,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,MEASLES,Measles,"per 1,000,000 total population",52.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,MUMPS,Mumps,"per 1,000,000 total population",57.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,NTETANUS,Neonatal tetanus,per 1000 live births,0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,PERTUSSIS,Pertussis,"per 1,000,000 total population",22.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,RUBELLA,Rubella,"per 1,000,000 total population",2.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,TTETANUS,Total tetanus,"per 1,000,000 total population",1.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2012,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,MEASLES,Measles,"per 1,000,000 total population",55.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,MUMPS,Mumps,"per 1,000,000 total population",30.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,PERTUSSIS,Pertussis,"per 1,000,000 total population",13.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,POLIO,Poliomyelitis,"per 1,000,000 <15 population",1.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,RUBELLA,Rubella,"per 1,000,000 total population",4.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,TTETANUS,Total tetanus,"per 1,000,000 total population",2.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2011,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,MEASLES,Measles,"per 1,000,000 total population",16.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,MUMPS,Mumps,"per 1,000,000 total population",35.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,RUBELLA,Rubella,"per 1,000,000 total population",3.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2010,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,CRS,Congenital rubella syndrome,"per 10,000 live births",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,MEASLES,Measles,"per 1,000,000 total population",60.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,MUMPS,Mumps,"per 1,000,000 total population",46.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,PERTUSSIS,Pertussis,"per 1,000,000 total population",16.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,RUBELLA,Rubella,"per 1,000,000 total population",5.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,TTETANUS,Total tetanus,"per 1,000,000 total population",2.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2009,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,MEASLES,Measles,"per 1,000,000 total population",20.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,MUMPS,Mumps,"per 1,000,000 total population",47.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,PERTUSSIS,Pertussis,"per 1,000,000 total population",12.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,RUBELLA,Rubella,"per 1,000,000 total population",6.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,TTETANUS,Total tetanus,"per 1,000,000 total population",2.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2008,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,MEASLES,Measles,"per 1,000,000 total population",27.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,MUMPS,Mumps,"per 1,000,000 total population",40.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,PERTUSSIS,Pertussis,"per 1,000,000 total population",24.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,RUBELLA,Rubella,"per 1,000,000 total population",34.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,TTETANUS,Total tetanus,"per 1,000,000 total population",2.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2007,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,CRS,Congenital rubella syndrome,"per 10,000 live births",0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,JAPENC,Japanese encephalitis,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,MEASLES,Measles,"per 1,000,000 total population",41.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,MUMPS,Mumps,"per 1,000,000 total population",55.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,PERTUSSIS,Pertussis,"per 1,000,000 total population",18.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,RUBELLA,Rubella,"per 1,000,000 total population",13.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,TTETANUS,Total tetanus,"per 1,000,000 total population",1.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2006,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,MEASLES,Measles,"per 1,000,000 total population",29.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,MUMPS,Mumps,"per 1,000,000 total population",71.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,PERTUSSIS,Pertussis,"per 1,000,000 total population",10.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,POLIO,Poliomyelitis,"per 1,000,000 <15 population",3.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,RUBELLA,Rubella,"per 1,000,000 total population",71.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,TTETANUS,Total tetanus,"per 1,000,000 total population",2.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2005,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,MEASLES,Measles,"per 1,000,000 total population",110.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,MUMPS,Mumps,"per 1,000,000 total population",289.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,PERTUSSIS,Pertussis,"per 1,000,000 total population",154.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,RUBELLA,Rubella,"per 1,000,000 total population",46.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,TTETANUS,Total tetanus,"per 1,000,000 total population",2.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2004,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,MEASLES,Measles,"per 1,000,000 total population",105.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,MUMPS,Mumps,"per 1,000,000 total population",92.9
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,PERTUSSIS,Pertussis,"per 1,000,000 total population",2.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.6
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,RUBELLA,Rubella,"per 1,000,000 total population",3.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,TTETANUS,Total tetanus,"per 1,000,000 total population",3.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2003,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",2.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,MEASLES,Measles,"per 1,000,000 total population",87.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,MUMPS,Mumps,"per 1,000,000 total population",338.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,PERTUSSIS,Pertussis,"per 1,000,000 total population",5.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.5
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,RUBELLA,Rubella,"per 1,000,000 total population",4.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,TTETANUS,Total tetanus,"per 1,000,000 total population",6.3
WHO_REGIONS,EMR,Eastern Mediterranean Region,2002,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,MEASLES,Measles,"per 1,000,000 total population",82.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,MUMPS,Mumps,"per 1,000,000 total population",226.2
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,NTETANUS,Neonatal tetanus,per 1000 live births,0.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,PERTUSSIS,Pertussis,"per 1,000,000 total population",9.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,POLIO,Poliomyelitis,"per 1,000,000 <15 population",0.7
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,RUBELLA,Rubella,"per 1,000,000 total population",8.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,TTETANUS,Total tetanus,"per 1,000,000 total population",5.1
WHO_REGIONS,EMR,Eastern Mediterranean Region,2001,YFEVER,Yellow fever,"per 1,000,000 total population",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000,CRS,Congenital rubella syndrome,"per 10,000 live births",0.0
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000,DIPHTHERIA,Diphtheria,"per 1,000,000 total population",0.4
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000,MEASLES,Measles,"per 1,000,000 total population",85.8
WHO_REGIONS,EMR,Eastern Mediterranean Region,2000,MUMPS,Mumps,"per 1,000,000 total population",330.8
